trip_id,cab_id,payment_id,start_location_latt,start_location_long,end_location_latt,end_location_long,Amount_paid,Amount_paid_type,cab_type,trip_rating,Cab_booking_time,Cab_booking_date,travel_time,waiting_time,discount_applied,single_lady
123,2618d0e6-2781-471d-80c6-50d3779ac20d,13594beb-8efb-45be-8e36-caf301f71529,-10.01236,123.630501,50.3539812,13.8033551,378.46,card,SUV,5,2:54,11/25/2016,215,2,yes,yes
124,055aab82-bc00-43d8-9b30-9999a578930c,33421242-d427-4369-801e-30749b27c94b,43.1147983,5.8567016,40.3206366,-8.708013,1000.22,card,auto,3,22:15,4/20/2017,186,15,no,yes
125,618bd977-aefa-4e1f-a144-42f786506562,7d8f259f-949f-4ff3-9479-6b40293ca80a,47.9114733,31.3156748,45.346466,-75.807881,821.66,card,auto,3,13:46,3/3/2017,251,26,no,no
126,1c81912c-7b3e-488f-870f-ffe28e527d38,09c5630d-ec58-4c84-94c8-ac9eb14bc189,-6.9561332,110.2498957,31.7284972,-106.4899163,524.54,cash,micro,3,3:56,11/2/2016,77,7,no,yes
127,216d56d3-f794-4c1d-ba89-e735f365c092,b5f8dffd-54a1-4955-9aa3-6d66aeda233a,-0.789275,113.921327,-11.826817,-76.6185265,324.27,cash,SUV,5,8:26,11/2/2016,37,13,no,yes
128,81c918f2-7109-472c-a57e-a8e721610d12,f767bd70-1242-46ad-b72c-118398cbb228,-6.4933318,106.8809319,37.943121,115.217658,1564.07,cash,SUV,3,23:10,2/15/2017,253,8,no,no
129,f6257143-70d1-4b8d-8bed-08d6fd2033d6,b66fbb05-9631-443d-bac0-e85c7eb7de2e,15.475069,-88.826313,16.0501738,103.5899733,1898.43,cash,auto,3,8:50,5/16/2017,83,23,no,yes
130,02ccbcb4-e27e-4e79-808f-33ec63bb7a28,9c968762-70aa-4c4c-8d3b-5a36f77ff292,-25.408157,-57.2875097,47,77.26667,828.25,cash,SUV,4,11:23,2/8/2017,92,27,no,yes
131,ac350a75-b6b7-48a6-84ee-14fe1074e0e0,0edcac33-f81a-4fef-b447-cf15569d8a6d,-23.749953,-46.39769,-17.5872806,48.2219395,297.74,card,micro,4,21:53,10/14/2016,65,4,no,yes
132,e35115a3-490b-4243-adf7-d23a5e95a8a6,c7c62b4f-38b0-43ff-99ff-9ea6f5dd5219,40.6394384,-8.6380475,34.6494619,135.7837972,1575.04,cash,micro,3,10:04,7/25/2016,36,11,yes,no
133,4ee11c01-5fa8-465d-96ad-4401d08490d3,c7764535-59c6-4d95-bb58-f4eee546c35e,11.425041,123.1090142,52.7066595,21.2481067,1388.5,card,micro,3,23:09,4/11/2017,217,8,no,no
134,86425dbd-d9f7-4f79-8f67-2c187d245346,808e5f90-9acb-46d1-aa54-15c4d1e24835,-7.5590563,112.7509656,8.2101114,124.8662656,1747.59,card,sedan,5,7:41,8/25/2016,106,6,yes,yes
135,d99b526a-0b0c-4caf-97d4-a7fa36b4fee9,86a22491-f9dd-4a63-9319-f4bbfff9c3a6,14.6773627,43.5799151,40.232604,116.410742,402.51,card,auto,3,1:33,5/23/2017,274,28,yes,yes
136,89b1bf9c-e523-47b5-9561-cfac19defa8e,032212fc-766d-4dc2-99a2-e07371a84d11,33.437877,113.609286,51.63343,-111.90181,1200.56,card,SUV,5,18:27,7/28/2016,32,30,yes,no
137,03f5be54-d602-48b5-99c6-88a5e98448c4,ec2b5b6b-8cd3-4b59-a480-a8882f5784e5,14.6546241,-87.0399404,55.658365,37.615691,253.02,cash,SUV,5,21:52,7/12/2016,119,26,no,yes
138,02f185dd-05cd-4ac8-9a89-39a87cb77dd8,7ba8e3bd-a474-413d-b970-8d7ed742057a,6.1762714,125.1903191,21.7960343,-79.9808143,703.9,card,SUV,5,0:05,6/21/2016,68,11,no,no
139,8c8fb191-39dd-43be-9be7-284c13db11b0,e7a9665c-dff4-48a0-aa40-a527cad0cbac,54.8095591,38.2516419,38.9374004,-9.252733,1297.05,card,sedan,5,19:30,8/22/2016,104,8,yes,no
140,5561e885-3b07-4511-9c00-4021593cae3c,74b846a5-c0a0-425f-9614-e29993cbeb42,45.052484,4.8398662,4.2443418,-72.9460566,740.62,cash,SUV,5,6:07,1/13/2017,98,22,yes,yes
141,4b0511ce-e68a-42d9-9f7c-e36082323d3d,6446bf91-97bc-48ae-b6a2-80e0dac76d58,9.9152376,123.9321966,55.499438,36.044913,455.42,card,SUV,5,11:05,4/15/2017,278,28,no,no
142,d77e7800-6f58-46b3-8d19-ebc41a3048fd,dd7dd4a0-947e-453e-a16d-05d4c2948a06,30.006284,111.721281,39.7284944,-121.8374777,540.22,cash,auto,5,12:51,1/11/2017,145,25,yes,yes
143,8158a801-6d8a-4e7b-a24b-5f929e086cec,42009e30-282b-4b01-9873-e9bab9023f6a,60.192443,11.9986691,23.021478,113.121435,1546.21,cash,SUV,4,20:54,6/9/2017,78,15,yes,no
144,fa62038f-d363-4d80-897c-5a22695321d9,896f0f14-3ce2-4a80-82ac-84a5dc25d75d,22.579117,113.081508,55.7598466,37.6483532,903.73,card,SUV,4,3:34,4/25/2017,123,25,no,yes
145,812b0cb4-7cdc-4fe8-9a62-12e65aa75bc5,fd6274ac-c6ef-4bb5-945c-a11b80443a41,38.8807023,-77.1086041,-12.9722184,-38.5014136,189.66,card,sedan,3,0:11,2/25/2017,261,10,yes,no
146,cfb3d191-2736-4d89-abfc-3a4d8eb53600,cabdaf10-4516-4fc2-81a4-350e9361761a,7.70104,122.132937,-10.8416198,39.6285874,731.37,card,SUV,4,2:58,6/23/2016,247,27,yes,yes
147,c95f8eca-439b-4b0e-ac21-9bc0d87f3f0d,cdea6122-9d06-484f-bdf7-fc9b8686461e,47.09995,-55.76504,57.8773671,41.7123719,584.83,card,SUV,5,6:09,1/14/2017,125,15,no,yes
148,c72f4501-39f9-419a-b833-8f23bd668e7c,79f060d8-9c62-4a71-ba55-7fddc2fff5b6,36.599744,101.803717,28.572029,109.482078,1611.79,cash,sedan,4,1:43,10/13/2016,177,22,yes,yes
149,8c1e1f33-de65-4bc1-8502-1e1104f6abe5,12c3c42b-321c-4f38-bccd-fac2560cca01,60.6221986,15.6073973,45.517207,16.6038706,196.58,cash,SUV,4,5:05,5/15/2017,238,28,yes,yes
150,ebed1a51-2251-4712-b798-949e47a9a71f,36b1ace7-2e75-48a7-9a8f-3ef70615c927,34.1301599,-117.2690813,39.3438828,-8.0659871,1746.01,cash,auto,3,13:32,7/6/2016,200,7,no,yes
151,74bbeb0e-7808-438e-9c64-1f1102ec68bd,b114d50f-334c-484e-a879-9bb8dc8ce215,-7.2881839,112.8165095,45.3394939,39.0743226,1868.78,card,sedan,5,19:02,12/13/2016,300,6,yes,yes
152,22e0132a-90fd-424a-928a-d72d23019c68,a0c1cf6b-803b-47e3-adf6-c0bea9a1690a,-8.6245515,122.2146964,53.0418691,16.4616756,1058.58,cash,SUV,3,4:21,5/3/2017,117,28,yes,yes
153,32c128ed-8352-4c4f-9b7a-acf65a916693,c82a85df-8ecf-4cd7-828d-88e3d98271e6,-6.6993,111.4904,27.022774,118.304966,157.74,cash,micro,3,21:42,1/26/2017,163,12,yes,no
154,0263e7df-122c-474c-85a7-f3a936b69977,b95de3c2-c1cf-4242-b575-9b3f781a9e91,-22.2887261,-42.5340796,16.80778,48.10917,1692.5,cash,SUV,5,7:13,6/8/2017,231,14,yes,no
155,b3db11d7-34ba-444f-a5e9-04124654c46f,d5d1d72b-cd4d-460a-ab80-1fff65ad6f39,5.492342,-73.486159,8.508983,125.969667,570.58,cash,SUV,3,21:14,5/15/2017,181,26,yes,yes
156,0cd0b52b-52e8-4125-a6d0-7b0949388fc0,9fcbbf57-ef78-43b7-ab8a-994fa91427aa,52.7112627,45.4271291,32.7104016,44.2810588,776.96,card,SUV,5,16:51,4/1/2017,78,12,yes,yes
157,dbc50d1a-18e5-46ce-a51c-cd452f2ae29b,b657482e-743b-4655-8ec6-1d3d6824aa30,44.418695,39.5314274,12.6742954,11.0672864,178.28,cash,auto,5,11:48,9/20/2016,284,4,no,yes
158,efdcd88d-2618-4e3b-b606-c044d0e4f945,563e2efa-5941-4300-80d3-2fa583ccb49a,-7.0453161,108.3311815,14.0134002,109.0547476,410.6,cash,auto,4,0:16,12/20/2016,247,4,no,yes
159,0340ec89-dafe-4a08-ae54-e9e088f83ed9,0b471544-a780-4fd7-a3a5-68e195def9e7,16.7643488,121.1000798,43.0892761,25.5163421,1640.29,card,auto,5,0:47,1/29/2017,57,27,no,no
160,381be6de-0619-44a4-81cf-0d6eade8adc2,79e53157-3031-42df-936e-27b810b06caa,43.704612,7.261933,19.238934,108.957345,1839.52,cash,sedan,5,7:15,3/3/2017,61,3,no,yes
161,5f1582ba-508c-4a86-b5dd-82efd4f0fe75,da78c6de-ce3a-4c54-bbc9-b5348d96618c,32.7827213,131.1627748,62.416327,29.9016349,959.43,card,SUV,3,21:02,4/12/2017,103,18,yes,yes
162,ea111be9-e46d-443b-9f5c-5faea20b6e92,f0e83776-8e1a-473a-9ac3-ab92a8aacfcb,33.92692,116.475691,8.9282133,-74.5697617,1497.18,cash,auto,3,15:47,8/8/2016,31,1,no,yes
163,7500a537-7848-42ed-998b-fbc00ae15e3b,737f484b-b2d1-4bcb-9d12-686abd14150f,30.3537023,31.2020516,22.465063,113.300929,1719.12,card,micro,4,4:44,5/25/2017,120,5,yes,yes
164,b74b16bf-9a91-45f8-824c-9ff7fe8702ac,d27ab66e-f091-4b11-9dcb-02ad026219a8,36.813372,121.620148,41.603085,46.638308,790.42,cash,sedan,5,15:09,8/30/2016,206,17,no,no
165,4253066a-1817-4743-9b60-004f650ad323,b679cc6f-cc6c-44ce-aa76-987120661379,51.6271163,4.9413027,52.2063851,-0.9009942,1383.09,card,sedan,5,4:37,11/17/2016,218,3,yes,yes
166,805f5cf8-cb73-4853-a123-b6d40eb04c8c,f4f5b49f-56ff-4abf-ac07-7a8e2ab17495,32.930738,106.908966,11.4297007,122.5987302,1373.6,cash,micro,3,3:35,4/17/2017,204,7,no,no
167,83a93198-e5c5-4f77-846b-8e5e5c80d11a,9175bfb9-acc9-4a83-b223-f81857ba9814,50.8900563,21.5149892,57.141246,22.5366558,307.09,card,SUV,4,0:20,3/22/2017,85,16,yes,yes
168,c57f3141-1e26-459a-b9f8-585208581459,8f3442c6-8e93-42c8-93c5-2d3aa8f02985,59.2264806,9.5943509,-34.5926613,-58.5197163,787.29,card,SUV,3,16:05,10/29/2016,221,29,no,no
169,f844617b-3be9-43f4-82ae-bd6f7b106216,ece3c233-bddd-4394-bb41-6cfc30a8e470,40.6485476,22.9565995,4.5943745,-74.0740729,1583.81,cash,SUV,5,2:25,5/10/2017,257,4,yes,yes
170,98252a7b-fac0-4717-be36-b716db3dda4d,6ccfadec-8821-4b8d-9e2e-15a394feafab,-11.3442564,-75.5655147,16.9905258,121.637093,813.13,cash,micro,3,0:54,11/29/2016,241,10,yes,yes
171,5d0b3842-7790-429c-8fb9-522f28023be0,cd1e4d47-b350-4ea4-80c5-b3232a123e14,48.882433,-72.4404412,-7.3106,106.5946,1443.34,cash,auto,5,21:54,3/6/2017,220,3,yes,no
172,b3032919-5977-4492-9ae5-83ed1a01b64a,2cceaa5c-7c1e-4c1b-bffd-1d4708d2a8be,-33.95115,-62.97238,-6.1944094,106.582844,1803.15,card,sedan,3,11:55,12/17/2016,137,4,yes,no
173,99c262c4-66cb-415f-890b-f1a84e839ba5,f40b8b44-fb42-4c8c-82bc-e193f93d033b,13.1777422,-86.6132317,32.93,-97.44,1450.13,cash,SUV,4,23:08,8/20/2016,202,8,yes,no
174,4486211b-bedf-4c69-930e-0fd16ae2e625,5d3eeea5-c9db-45b5-a84e-48e65ea887fb,-31.82451,-60.517846,29.649109,117.136252,1102.26,card,SUV,5,15:38,6/24/2016,112,0,no,yes
175,eaa45ad8-0add-41a9-b667-41a726df0fcb,3a0ae74c-0e4c-4b35-b99f-23a43b7ceaef,-6.7905128,111.9671537,49.7371648,19.9186389,1848.97,card,auto,3,11:51,7/17/2016,255,19,no,yes
176,630c684e-075b-434f-9869-2755365d657f,7fb3e72a-4a30-496c-931d-e8dbef554805,6.060955,-75.502582,38.5866475,-8.923424,1396.03,cash,SUV,4,9:11,6/23/2016,294,14,no,no
177,64620e46-7d3c-4e56-aed0-f33af6bc6711,5a123d28-4cd3-4315-b25a-93700e6f7144,-12.2632051,44.5290018,-25.6684553,28.5158257,1253.03,card,auto,3,6:19,7/21/2016,113,20,no,yes
178,ffe13c5d-64b1-48af-8d6b-6393845bde16,2fda1dd2-c7f7-4886-8db1-99283b268c19,49.46634,128.785946,-0.4277809,36.9433591,1073.4,cash,SUV,5,16:48,4/20/2017,129,11,no,no
179,a06f5fab-36a4-41d1-88e8-46ba462288b5,41914e07-b91f-4b45-9736-9e78e64c721a,6.8429422,7.3732655,-6.4930095,106.3875898,1078,card,auto,5,4:14,10/10/2016,156,3,yes,yes
180,491196d4-34b2-4130-9dba-5a7c967be3ab,303391cb-b880-4b16-965e-809656c7a469,-4.0644217,35.3548545,40.99259,21.4208548,1932.36,card,sedan,4,9:50,12/10/2016,180,8,no,yes
181,0de32520-cb9f-43ed-836d-d9d8bc705b6e,9a4954cd-6805-40c1-aca6-1c38a2ec8e1f,-6.6966609,111.5840933,39.8314629,116.3220944,679.18,cash,SUV,3,19:07,2/9/2017,107,21,no,no
182,6956bbb1-2e07-4d65-912a-f93b02ef6e53,918f4a6f-2807-4235-842a-c755801f75d1,-6.2284889,106.9602906,59.3537148,17.1973864,986.72,card,auto,5,3:34,12/25/2016,117,8,no,yes
183,d69a0c55-adbf-4796-86aa-10cb0a2093eb,e818e535-2561-4124-9800-e4ba44d769c4,48.1735752,91.7678144,-0.6004131,100.6534443,1801.02,cash,SUV,4,19:56,12/20/2016,46,9,yes,no
184,3143a3ee-ab23-401e-bc90-4faa3405d529,087b2319-0d5b-40a8-a92c-5b7df89d1c6c,30.780217,120.644805,49.5508417,23.1084348,279.64,cash,SUV,3,5:02,7/18/2016,133,16,yes,yes
185,ad000b39-d49d-41f3-9276-7e84cc95e37f,06cea584-ab5b-4ff8-8c7a-5cfba189d26e,-7.3348063,110.5102808,35.950418,101.925248,294.1,cash,SUV,4,18:41,2/22/2017,245,0,yes,no
186,e486798f-2c2f-4fdb-8183-083c8f2c9065,6fdae916-1873-4a1c-b542-e0a7027e5743,5.6165948,7.0364022,56.7391033,38.8533938,845.36,cash,sedan,5,14:26,8/10/2016,223,8,yes,yes
187,1294e3a2-f5d1-46e6-9956-88cc1f417e75,fd07e02b-06f9-4114-9981-e2903bcb3908,23.236168,111.409653,-17.3753589,-70.1338535,725.81,card,SUV,4,23:44,12/19/2016,274,13,no,yes
188,03014727-af14-4009-8ebc-2b02627704d5,fab0fc21-6a44-4784-9f70-b3207c13174a,-10.249091,-48.3242858,23.134117,106.417805,1841.31,card,sedan,4,2:47,2/21/2017,297,4,yes,yes
189,c9b44966-477f-4b89-939f-f37b8d6b201b,e976c2cd-abb8-4362-9e76-6f6ee5fffe41,31.535184,116.513899,41.1024492,-81.4992884,1866.84,cash,SUV,5,3:45,9/25/2016,213,29,yes,yes
190,1a7cc51f-c052-4071-b42b-4d1e32b5d18c,464759e6-57a8-4df2-a89d-3b521d657829,37.768027,117.087268,44.3623348,19.3629829,1463.71,cash,SUV,4,20:43,12/1/2016,179,0,yes,yes
191,3ae72b95-9393-4e43-8e9e-876db566d7b2,f5773da0-61af-4330-a4c2-8c9067ba1e0c,15.5906551,103.5899733,27.049109,108.42969,1609.69,cash,sedan,5,9:08,3/10/2017,274,26,yes,yes
192,a4653c28-d012-48eb-b363-ca65f0aeb600,9a04a488-7589-4491-b96f-cf2d9ef34ae2,14.6208802,121.0425592,14.5016958,121.042743,474.68,card,SUV,4,11:47,5/15/2017,217,22,no,yes
193,b254b0e6-80f2-4ccd-9ac8-57177ca6513b,a3bf47ff-3429-4ca8-857e-25a021034a73,41.191548,19.626265,-22.7342864,-47.6480644,1673.19,cash,SUV,3,22:58,11/5/2016,271,10,yes,yes
194,1b33f9a7-267a-4eaf-8a37-8b1543087042,1c9bb712-f64e-4a40-8f9d-755dbd6d4547,22.43,41.75,13.5292779,-86.2856819,1057.68,cash,SUV,4,22:58,8/3/2016,132,6,no,no
195,361f8f18-0582-428a-9dbd-67c8abe73f83,1d812fc7-cd39-4d98-bb03-44f7b9d7ab5d,52.1814619,32.583994,43.5757545,21.331051,740.13,card,sedan,5,23:34,9/30/2016,284,15,no,no
196,8ef798f3-b4b5-4112-beab-ecdb8c6cd21e,c45a5c5b-2c28-49e4-808c-fe1166990bd6,-1.2276385,116.8123832,-6.8806715,108.5017948,551.96,cash,sedan,3,20:35,5/24/2017,280,10,no,yes
197,37b01aa6-181f-4264-ba8e-5a8e0fb04a29,32b7d908-e504-455d-9e53-fb9573030ffa,-22.5845295,-44.0491741,-8.5248669,117.3959673,1220.04,cash,micro,3,13:25,11/6/2016,250,16,no,yes
198,3f6b0281-6c7f-4d16-9254-d5f6938c8e2b,d8a16cd2-1e20-48a3-a8f1-d1b3be63e752,57.731461,12.0599176,57.5129829,24.721996,1843.62,card,micro,3,12:51,12/9/2016,279,23,yes,no
199,7f688a10-ca2b-403d-99ef-c7d8c3ab13bc,8d3f9482-419c-49f3-8d0d-47db0a1441de,26.312444,99.850365,39.9332981,116.4251275,925.67,cash,SUV,3,14:45,2/27/2017,256,8,yes,no
200,102359bf-8bf9-489a-be79-012a96ebae21,371c8abc-bffd-41c0-b0e1-f04cd102e401,32.181821,119.749094,50.6199,26.251617,176.15,card,sedan,4,23:03,11/8/2016,226,16,yes,yes
201,59104c8b-c626-48b8-9d9f-de07c8f6c7ec,b47d8875-18ea-4435-8a3a-efb6aade8868,40.3515428,22.2116432,-26.1514859,28.044486,1162.41,cash,SUV,5,9:37,8/17/2016,249,19,no,no
202,3f7d32b9-2042-45cf-9769-af2bb5040dd5,64227af6-115a-4f51-84c1-5cd30cdfd7a9,40.7240772,23.0043777,-8.5575067,116.1270801,1385.23,card,SUV,3,19:19,7/12/2016,267,8,no,yes
203,8b40f3cc-d36d-4bed-a6d5-7a1a1bfda5a7,c572bb31-4025-4191-b722-19d8505ff1e6,14.6024553,121.0995111,28.01082,120.663064,521.6,card,SUV,4,15:40,4/9/2017,34,18,yes,yes
204,0c201ed2-69ae-49b1-bc67-26301485b54a,c9c2e907-2c3d-4860-ac98-1428537b3146,33.6781963,-118.0127534,54.9794837,50.3850925,1317.57,cash,micro,4,2:53,2/4/2017,199,17,no,yes
205,5cfd103c-0a87-4101-bb09-35e276c9bf49,82d8b781-6dc3-42f0-b144-74b6de924810,51.7920503,56.3442985,-6.9924,108.5693,1835.18,cash,SUV,3,22:43,10/4/2016,103,16,yes,yes
206,26514ab1-471d-4229-aa03-e3dfcb5b0e8c,29413469-145c-49b0-9816-9455896ea980,17.8099915,-77.2347674,34.386714,107.445334,340.85,cash,SUV,4,2:11,1/24/2017,114,6,yes,yes
207,dc7b8731-233e-46d4-857e-efba1d6c371e,4bf57f14-7987-4bbb-b868-3408e66a18cc,-6.3267969,107.2932396,50.6417502,21.9038087,1189.57,card,SUV,5,9:22,1/7/2017,260,18,yes,no
208,30fcface-c0ed-4c96-83e4-5977ea66fcb2,4946d33f-adb4-4096-adb6-92343284d07f,40.9629693,20.6377502,-11.8887963,-75.2865498,971.54,cash,auto,3,19:50,5/2/2017,232,21,no,no
209,5824e81b-1f92-435d-aec7-57f5b81c9ae4,9a35c903-f4a4-4151-9faa-05bda6ade502,-8.5914352,-35.1186262,-3.983424,119.8612703,1480.51,card,SUV,5,16:14,10/2/2016,207,1,yes,no
210,2d842082-a17f-4894-ba6a-bfe95b25ae19,c948f14e-e5c9-4998-bfa9-7318a76fbf24,-6.6551319,105.8466437,49.9166289,19.1520875,1072.97,cash,auto,4,9:49,2/13/2017,36,20,no,yes
211,1c56911c-3ec7-4f88-bbc8-bfaa178bed85,6a16849d-991b-4c65-b71d-5aff70e79371,27.7537155,68.4470397,13.514118,144.835735,1686.95,card,micro,4,10:29,9/26/2016,31,22,no,no
212,1180106b-9256-4c9f-b37d-35e327b9108b,deb1ffa3-dcfe-40ca-ae61-51d1c9521b94,36.6478364,10.5915072,36.7821,117.032171,1293.93,cash,auto,5,20:32,12/3/2016,41,8,no,no
213,f0791ce7-79b6-4144-a4ff-e83b7234a140,5ef0e4f0-f894-46af-b6a7-83a09b38078b,64.3443188,40.8058276,-8.4432485,20.7301263,1920.18,card,SUV,4,23:31,7/24/2016,178,19,yes,no
214,d6b6861b-4fbc-49d6-849a-88aee182ccc6,f84254db-2ac1-4b10-8aec-e7129bc8577d,23.35329,112.339444,38.487193,106.230908,161.2,card,auto,3,13:10,4/19/2017,179,30,no,yes
215,f3412401-cdf7-4258-b4d0-3f3448f173d1,6897544c-9709-4fc8-8527-df6432f5e8e7,47.59585,126.100213,-6.2000052,106.8449298,1913.81,card,auto,4,0:11,6/29/2016,65,7,no,no
216,db538094-1ccd-4c7e-9e17-9ca370f8ec07,6f286301-0451-4841-beeb-952b059b0dcf,29.454189,119.996847,36.284107,100.620031,462.38,card,auto,3,15:14,1/2/2017,81,22,yes,no
217,c88973e1-8907-49e9-afed-c18566089a1a,faa734fd-0960-4585-9f64-3dc57a5e0230,55.1328637,40.17768,53.9476748,32.8565262,801.97,cash,SUV,3,23:13,6/26/2016,163,25,no,yes
218,39b69982-1eec-49da-8c1a-0471cc333bc7,f318205b-a84f-40d3-80fc-382c62cdfd2b,41.4174956,128.2035269,52.501244,-0.766168,711.2,card,micro,5,16:30,11/24/2016,195,2,no,yes
219,3c949595-acae-4674-89ba-0e474ef2d731,73f14428-6cd8-4498-9918-b88d71fab59f,49.8681673,12.7437969,36.1638733,137.4024848,948.21,card,auto,4,12:13,4/7/2017,197,1,yes,no
220,0bd0052c-b22b-436c-874e-6aa0c06c3567,f54d4fc3-01ab-4ad3-84b2-a9ab1564e521,-7.0894174,114.0458275,29.644609,106.792686,1557.89,cash,auto,5,10:17,4/18/2017,217,5,no,yes
221,bf840536-20ed-4f11-8a2b-7a83c954fe75,8626e4ad-51ea-40b3-8e71-25fc1e542e65,37.3011088,26.7437518,13.2916538,-87.6519473,1511.38,card,auto,4,16:25,12/28/2016,192,13,no,no
222,0b16e360-798b-4b74-84a2-55d83fdf64dd,530e7204-50ee-4c1a-bfde-cf8478576534,52.372196,140.442719,47.5860611,-52.6912126,358.36,cash,auto,4,11:49,12/2/2016,194,8,yes,yes
223,5b3ba7e5-04a8-4fe7-8a3f-8b238224865d,1dfcf572-40dd-462f-83ff-abf4e1fec095,28.682309,118.244769,45.199035,5.110871,1746.28,card,SUV,5,3:24,11/16/2016,46,24,yes,no
224,8d1170d6-e42a-4750-816f-4525c5d98834,95b4f623-bfe7-46c1-94eb-b18f604cd479,-22.787936,-50.2199938,29.86548,116.328879,530.07,cash,sedan,3,13:48,6/23/2016,36,4,no,no
225,9649fb36-2d28-48bc-859d-01ab52f49d63,40f70dbe-a8f1-43db-9372-9045cfd1a776,5.033333,23.25,-7.0062,112.0295,1429.41,cash,SUV,5,13:56,1/23/2017,41,15,yes,no
226,2343d78c-a3cd-4894-ad8c-774859ceb929,9505dbbb-b098-4876-baf4-f50d3aa121e5,42.5246357,87.5395855,-27.1220596,-48.9379168,1822.88,card,micro,5,20:14,7/29/2016,209,16,yes,yes
227,42d179ef-c82e-4ea7-b310-0a649ca4cbad,f808c7fc-8bd8-4a6d-b73b-e65a1078c5b8,49.8370072,13.5783393,5.096528,-75.7255192,1442.61,cash,SUV,5,0:45,3/29/2017,145,24,no,yes
228,ee5050ba-1f22-4b84-88f3-14a26360ecab,818cddf4-33d1-4265-a1fb-1aa305cdb5ff,45.764339,4.768427,12.2551576,122.0533593,1582.98,cash,auto,4,16:05,12/31/2016,70,23,yes,no
229,8e71606b-7483-4bad-9c1e-5e7d4676b258,aa288b7d-48e1-42ef-be43-2e4a23b22c09,7.690466,-5.0390536,53.3004898,-6.2634596,1263.74,cash,SUV,3,5:33,1/21/2017,106,27,no,yes
230,9767ae7d-4337-41bc-b53b-9cb534e931e1,b4053839-81ce-4dc2-9965-210def3d5b61,19.3579802,-99.0806088,-8.4570858,123.0198024,1449.73,card,micro,5,17:40,7/22/2016,293,16,yes,yes
231,f7e90685-2455-437b-8baa-122606f6c6b5,505318ef-4e9d-4ca3-8c89-faabf40531f5,15.6338588,103.3421371,-34.4867748,-55.6287206,1548.6,card,auto,5,14:43,11/8/2016,210,12,no,no
232,908868cf-e51e-4fe1-a9b3-474fa7afc069,6c18b24f-3392-4a18-93fe-a4ca9df2944f,-23.3058194,-47.1367011,-6.3079232,107.172085,1453.33,card,auto,5,22:56,2/15/2017,235,27,yes,no
233,586172c1-8a73-4ee4-b47f-399395bebb9a,343e0df6-18f1-494f-8cb3-d4965de6bfbc,49.5178845,6.190803,49.7180346,35.1228303,732.33,card,SUV,3,18:05,3/4/2017,48,12,no,no
234,b6ba2aeb-44c9-4a8f-9054-3319d2ad153f,34152561-8680-4ed9-be3e-0579236af7ef,-13.7973358,-171.8319995,-34.6146409,-58.5056396,849.67,cash,SUV,4,0:37,6/6/2017,147,11,yes,no
235,6a441b1e-688c-4031-83ab-f68a044a6482,ac5ee42a-8d5f-459a-b559-b53cf7b8ca9c,11.233633,122.061539,42.3784509,-83.3032607,423.03,card,auto,4,16:43,1/16/2017,92,28,no,yes
236,b048f0e4-5857-4018-85dd-57e2051f63ad,4615eae5-40f2-4804-8330-2459fff19196,32.2945837,-64.7858887,59.3043475,18.0873579,1988.06,cash,micro,4,14:30,5/31/2017,217,20,no,yes
237,46aab031-5231-4281-a873-d0d286920b5f,90c03f82-2032-4831-a65d-636b987f3c52,48.550372,24.7466678,49.67403,20.07982,1247.3,card,SUV,4,5:44,4/22/2017,220,13,yes,yes
238,d39318ba-e78c-4725-889a-88bf6adfc0c6,e575f187-fbdd-47c4-86a8-6ff41aa59d6d,45.8174856,17.1851,31.273176,114.603098,942.22,card,SUV,4,16:28,2/18/2017,232,17,no,no
239,9cc18cf2-3001-4d46-86a6-450352be4208,87d75213-cea1-43da-bc63-d368045f6c30,12.5092044,-70.0086306,59.3525393,18.0191452,532.56,card,micro,4,12:54,12/22/2016,210,7,yes,no
240,1efca1af-c2f0-4825-95e0-bdd8e50dad2f,d1542bdf-ceba-481e-9c46-7920fb19c9f3,-6.2418983,107.0929915,38.407753,114.015532,808.01,card,auto,4,11:02,10/19/2016,157,5,yes,no
241,4484e3ce-5bc0-4e2a-9037-0b7dda3c509f,c49d7d11-cb89-495f-af93-684dba01dbfc,6.343847,-72.814792,-19.066667,31.75,1464.51,cash,SUV,5,3:50,1/16/2017,227,16,yes,no
242,81fd3921-b102-48c8-8f0b-79705a592d36,e60c873c-58aa-41bc-8e7d-90595ce3d661,14.5089177,6.7654595,43.3831419,17.592739,1173.41,card,micro,3,2:12,1/7/2017,220,4,no,yes
243,81998550-4c81-4901-a2f9-f78cbca96b66,5a26b5fa-f103-45b9-89d8-4feccdfa4cff,-6.3517,105.8652,49.8626967,21.9047783,1296.64,cash,micro,4,11:54,9/26/2016,82,13,no,no
244,3553427f-6069-42a6-be35-55a2e9757773,0a8d4d52-c7fa-42ca-bbdc-d8f5f144f394,14.554384,121.0460866,-7.066667,108.416667,658.24,card,SUV,4,19:31,11/15/2016,54,25,no,no
245,46e2f725-3d63-49c0-9ae0-50bb4e4d53f8,fe146a23-6c11-4abe-ac21-b70c709c1f3c,25.748008,104.518068,9.2828806,-83.540208,1867.52,cash,SUV,5,6:42,5/14/2017,276,9,no,yes
246,72730b6a-12f6-4a75-b8be-8ab2be2c70dd,e15126d0-7ed6-4d94-88ed-9908fd1731c4,39.1441,117.158719,-20.1514708,-44.2010909,431.2,cash,sedan,4,20:45,1/16/2017,90,13,no,no
